code,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,corruptionSE,ruleOfLawSE,voice,regQual,govEffect,govEffectSE,stabilitySE,voiceSE,corruption,stability,regQualSE,ruleOfLaw,INCOMEPC_growth,INCOMEPC,trade,industrial,manu,agri,urban,HDI,EDU_IDX,Income_Index,life,kaopen,polity2,constant
HND,2003,52.3,1.1,52.5,3.0,0.29247490000000004,-0.8814018,-0.6418155,-0.9234992,0.1788418,0.1796212,-0.17785770000000004,0.18204410000000001,0.1649929,-0.4888186,-0.3794161,0.1821441,1.942247685,1145.4991929999999,122.24827720000002,27.37165815,19.77400576,11.61409852,47.266999999999996,0.568,0.442,0.527,71.2,0.0,7.0,1
HND,2004,52.4,1.1,52.5,2.9,0.2872855,-0.7617976,-0.6241323000000001,-0.8933675999999999,0.16103570000000003,0.1807289,-0.3408182,0.1698849,0.1481553,-0.34809959999999995,-0.3921981,0.1840556,3.655843027,1204.47989,135.4617587,26.537838800000003,19.15725276,12.17070415,47.927,0.574,0.449,0.532,71.3,0.0,7.0,1
HND,2005,52.3,1.1,52.4,3.0,0.2786692,-0.7792091,-0.67127,-0.81171,0.1577161,0.1749862,-0.34580690000000003,0.169481,0.1471497,-0.6264380999999999,-0.6260932,0.16168670000000002,3.547805735,1296.6948220000002,136.489768,26.24004476,19.08397071,12.47092476,48.585,0.58,0.457,0.5379999999999999,71.5,0.0,7.0,1
HND,2006,52.0,1.1,52.3,3.1,0.2741809,-0.9913117,-0.6452383,-0.8319468000000001,0.1592372,0.1828277,-0.1394328,0.1746541,0.1218583,-0.47002959999999994,-0.6696390999999999,0.1917907,4.120047598999999,1420.133633,133.1318351,26.78488327,18.97012914,11.85657915,49.245,0.586,0.465,0.544,71.7,0.0,7.0,1
HND,2007,51.6,1.1,52.0,2.9,0.2626058,-0.9304911,-0.5486689,-0.7884458000000001,0.1598184,0.20834760000000002,-0.19279670000000002,0.1783568,0.1234933,-0.2864851,-0.4366662,0.1955203,3.819102897,1572.064502,135.07063490000002,26.15666926,17.95145037,11.91104744,49.905,0.593,0.474,0.552,71.9,0.0,7.0,1
HND,2008,51.1,1.1,51.6,3.0,0.2640872,-0.9648280999999999,-0.6170768,-0.9048845,0.15296479999999998,0.21098820000000001,-0.2946571,0.1739829,0.11813310000000002,-0.3067068,-0.5295810000000001,0.18947750000000002,1.979565807,1727.8292149999997,135.74895519999998,25.94977686,17.80521758,12.15017021,50.566,0.59,0.461,0.555,72.1,1.0,7.0,1
HND,2009,50.6,1.1,51.3,3.0,0.246402,-0.8969461,-0.6754177,-0.9043521000000001,0.141233,0.1965635,-0.5329577,0.1639646,0.1154762,-0.2998717,-0.30812,0.1759741,-4.464448189,1777.271169,96.90500602,26.021959699999996,16.6306404,10.82504149,51.225,0.591,0.469,0.547,72.3,0.0,7.0,1
HND,2010,50.4,1.1,51.1,2.9,0.2435471,-0.8780162,-0.6416873000000001,-0.8920198,0.13982429999999998,0.1992109,-0.5036109999999999,0.16138270000000002,0.1140691,-0.22305740000000002,-0.49690959999999995,0.1747217,1.652207395,1891.157395,109.44183819999999,25.5871307,16.53655701,11.59122044,51.885,0.596,0.47700000000000004,0.5489999999999999,72.4,-1.0,7.0,1
HND,2011,50.3,1.1,51.1,3.0,0.2442496,-0.9038630999999999,-0.5353840999999999,-0.8251965,0.1354441,0.1994028,-0.4686563,0.1580052,0.1166751,-0.1339601,-0.39043540000000004,0.1732116,1.837489275,2073.903958,122.21690259999998,25.81421601,17.19439402,14.219655800000002,52.543,0.598,0.48,0.55,72.6,-1.0,7.0,1
HND,2012,50.0,1.1,50.8,3.0,0.22680740000000002,-1.140215,-0.69826,-0.9540582000000001,0.1411444,0.198318,-0.4697777,0.1545009,0.11923710000000001,-0.192711,-0.35011559999999997,0.1908993,2.200291905,2129.521698,121.18821580000001,26.1135718,17.68613956,13.56629403,53.202,0.597,0.474,0.552,72.8,-1.0,7.0,1
HND,2013,49.5,1.2,50.4,3.1,0.23150820000000003,-1.164663,-0.7286451,-0.9454944,0.14251770000000002,0.1954303,-0.4749359,0.156951,0.1160265,-0.186378,-0.4386116,0.1906713,0.9476598709999999,2088.097944,116.3060492,25.40931972,17.29425925,12.19112794,53.858000000000004,0.6,0.478,0.5529999999999999,73.0,-1.0,7.0,1
HND,2014,48.8,1.2,50.1,3.1,0.1963862,-0.9445819,-0.8099896,-0.7854443,0.14884429999999998,0.2036578,-0.40919079999999997,0.13741789999999998,0.127143,-0.398392,-0.534084,0.1869514,1.250591786,2190.6507149999998,112.9750973,24.5107788,17.25458749,12.53835013,54.513999999999996,0.603,0.483,0.5529999999999999,73.2,-1.0,,1
HND,2015,48.5,1.4,49.9,3.2,0.20298339999999998,-0.9256243000000001,-0.8215690000000001,-0.5667076,0.1479287,0.20624050000000002,-0.4217525,0.138625,0.12903219999999999,-0.3959342,-0.4689144,0.1804464,2.0473663909999997,2286.200039,107.2644054,25.64997094,17.54311202,12.21597845,55.165,0.609,0.494,0.5579999999999999,73.4,-1.0,,1
HND,2016,48.4,1.6,49.9,3.3,0.20779570000000003,-1.1187049999999998,-0.7263504,-0.6577745,0.1593384,0.196941,-0.4396992,0.1384963,0.12545209999999998,-0.5130279999999999,-0.43331210000000003,0.18557839999999998,2.123704453,2326.297027,99.81571695,25.8278975,17.14677251,12.04990141,55.813,0.614,0.502,0.561,73.6,-1.0,,1
JPN,1996,29.6,1.1,42.2,1.7,0.3738571,1.3478290000000002,0.9102908000000002,1.192312,0.19423610000000002,0.1682592,1.07293,0.1886216,0.20805570000000004,0.7719467,1.162648,0.27709429999999996,2.839291738,38436.92631,18.52450015,34.49960432,23.44039228,1.6949568369999999,78.145,0.845,0.74,0.879,80.2,2.0,10.0,1
JPN,1998,30.1,1.2,42.9,1.7,0.34546279999999996,1.386728,1.065328,1.10376,0.20016779999999998,0.2108719,0.9467865,0.1761405,0.21355500000000002,0.5928359000000001,1.2476559999999999,0.2784078,-1.396708527,31902.7671,19.23202171,33.54738576,22.90037696,1.6325207640000001,78.398,0.847,0.741,0.879,80.7,2.0,10.0,1
JPN,2000,30.5,1.1,43.6,1.6,0.3135704,1.3157530000000002,1.199341,1.273968,0.1636275,0.2100629,0.9580879999999999,0.1710089,0.2022156,0.8396158000000001,1.1989049999999999,0.24014929999999998,2.607851315,38532.04088,19.81965271,32.75825603,22.55820135,1.53599921,78.649,0.855,0.754,0.882,81.2,2.0,10.0,1
JPN,2002,30.5,0.9,43.9,1.3,0.2861308,1.176049,1.068673,0.9685954,0.1831281,0.19193510000000003,1.014471,0.1619025,0.1874909,0.5304578000000001,1.179546,0.22957470000000002,-0.114538322,32289.350539999996,20.68561136,30.53965397,20.88371743,1.392110874,81.64699999999999,0.862,0.764,0.882,81.7,2.0,10.0,1
JPN,2003,30.5,0.9,44.0,1.4,0.2832122,1.1963190000000001,1.2178280000000001,1.210685,0.1818559,0.1987293,1.0826040000000001,0.1658914,0.1866033,1.1026280000000002,1.027569,0.1980398,1.311201372,34808.39092,21.5831294,30.41540301,21.11037102,1.31480225,83.196,0.865,0.768,0.884,81.9,2.0,10.0,1
JPN,2004,30.5,0.8,44.2,1.2,0.2793393,1.265991,1.36378,1.218695,0.1745338,0.2079431,1.043495,0.1534405,0.1754576,1.143969,1.028519,0.2131795,2.170289266,37688.72234,23.92235646,30.29861484,21.33245317,1.242328185,84.64,0.8690000000000001,0.774,0.888,82.1,2.0,10.0,1
JPN,2005,30.5,0.8,44.3,1.2,0.27061440000000003,1.234982,1.290751,1.218508,0.1700936,0.19190629999999997,1.006277,0.14792349999999999,0.17531989999999997,1.260381,1.036058,0.17246989999999998,1.6531225969999999,37217.64873,26.51549378,30.199388399999997,21.64485794,1.125363648,85.978,0.873,0.779,0.8909999999999999,82.3,2.0,10.0,1
JPN,2006,30.5,0.8,44.4,1.2,0.2459985,1.363448,1.589435,1.3292190000000002,0.1617252,0.19632760000000002,0.9541233,0.144002,0.1541785,1.260638,1.138634,0.209209,1.355753419,35433.98896,30.33178162,29.98259375,21.61389023,1.094291543,87.118,0.877,0.785,0.894,82.4,2.0,10.0,1
JPN,2007,30.4,0.8,44.5,1.1,0.23912960000000003,1.335137,1.447718,1.238238,0.15990410000000002,0.21923969999999998,0.9699462999999999,0.1550806,0.1440017,1.1290719999999999,1.010045,0.2243888,1.537441316,35275.22843,33.09388849,29.88249504,22.07604006,1.06090374,88.146,0.88,0.7879999999999999,0.897,82.6,2.0,10.0,1
JPN,2008,30.5,0.7,44.9,1.0,0.24162899999999998,1.318866,1.460432,1.3359729999999999,0.15675039999999998,0.22919160000000002,0.9488591999999999,0.1496475,0.1453803,1.131932,0.8941537,0.23063789999999998,-1.141424849,39339.297569999995,34.39902043,29.00529022,21.428276500000003,1.058408648,89.103,0.8809999999999999,0.792,0.894,82.7,2.0,10.0,1
JPN,2009,30.8,0.8,45.0,1.1,0.24185990000000002,1.293836,1.454036,1.377338,0.1540085,0.21876479999999998,1.021046,0.144699,0.144094,1.098667,0.9757358,0.22388289999999997,-5.404594188,40855.175639999994,24.49089992,27.27246727,19.14615088,1.082612702,89.98899999999999,0.88,0.7959999999999999,0.8859999999999999,82.8,2.0,10.0,1
JPN,2010,30.9,1.0,45.0,1.4,0.23933089999999999,1.3263719999999999,1.527669,1.560462,0.1552628,0.22742880000000001,1.040693,0.1471057,0.143057,1.018737,0.8793532,0.2356639,4.173027538,44507.67639,28.61300771,28.44460691,20.83301439,1.10225982,90.81200000000001,0.885,0.802,0.892,83.0,2.0,10.0,1
JPN,2011,31.1,1.0,45.1,1.4,0.23852240000000002,1.3120129999999999,1.4726700000000001,1.5612620000000001,0.144512,0.2224297,1.071133,0.1549378,0.1391993,1.079391,0.995092,0.2187459,0.069762808,48167.99727,30.39300297,26.881708399999997,19.665716,1.075418923,91.069,0.89,0.813,0.892,83.1,2.0,10.0,1
JPN,2012,31.0,1.0,44.9,1.6,0.2196655,1.357861,1.415637,1.627003,0.1529162,0.21974029999999997,1.1012950000000001,0.1406654,0.1333287,1.143813,0.9484429,0.2261163,1.6573175930000001,48603.47665,30.63612369,26.74805013,19.73152426,1.141795695,91.148,0.895,0.823,0.895,83.2,2.0,10.0,1
JPN,2013,30.6,1.2,44.6,1.8,0.22578739999999997,1.443707,1.618066,1.6556799999999998,0.15292229999999998,0.2167549,1.1096469999999998,0.13803420000000002,0.1303993,1.115993,1.019142,0.22325949999999997,2.147531753,40454.44746,34.14752226,26.9376337,19.43625645,1.1041870870000001,91.226,0.899,0.83,0.899,83.4,2.0,10.0,1
JPN,2014,30.3,1.3,44.3,1.9,0.19224739999999998,1.601542,1.812485,1.694595,0.16459200000000002,0.2292054,1.036089,0.1319485,0.1421983,1.142823,0.9685974,0.22857080000000002,0.507999337,38109.412110000005,37.545769799999995,27.68806093,19.73129704,1.056266492,91.304,0.903,0.838,0.9,83.5,2.0,,1
JPN,2015,,,,,0.1981644,1.518716,1.7845209999999998,1.569181,0.1601668,0.22782719999999998,0.9880549000000001,0.13321989999999997,0.14488410000000002,1.217743,1.065128,0.21781679999999998,1.3304008809999999,34524.469860000005,35.64102072,29.01962246,20.81332184,1.113905411,91.381,0.905,0.8390000000000001,0.902,83.6,2.0,,1
JPN,2016,,,,,0.2049565,1.420992,1.822038,1.524958,0.17416220000000002,0.21939270000000002,0.9879046999999999,0.141707,0.14187320000000003,1.428122,0.9829441999999999,0.227055,0.725146429,38794.33094,31.51537054,28.90521103,20.6752634,1.211075505,91.45700000000001,0.907,0.846,0.898,83.8,2.0,,1
NER,1996,39.0,2.3,43.7,2.6,0.4219024,-0.6550144,-1.1692930000000001,-0.8655901,0.29959709999999995,0.1816614,-1.506182,0.315914,0.2254109,-0.9844006,0.0263453,0.34659759999999995,-0.12036940900000001,202.28474780000002,44.39931707,17.80008635,6.470970734,38.93400144,15.855,0.235,0.10099999999999999,0.305,47.3,-1.0,-6.0,1
NER,1998,39.1,2.3,43.7,2.6,0.381321,-0.5590544,-1.030422,-0.9767299999999999,0.2590812,0.22912939999999998,-1.294015,0.2709027,0.2337635,-0.6434876,-0.31405079999999996,0.2907487,6.574080207000001,196.92710830000001,44.10121213,16.71598015,6.186871557999999,42.62248374,16.02,0.24600000000000002,0.109,0.313,48.6,-1.0,-6.0,1
NER,2000,39.1,2.2,43.8,2.5,0.397162,-0.7234916,-1.042794,-0.882167,0.2334659,0.23742,-0.1198944,0.2651166,0.2125009,-0.5738533,0.1247925,0.2718243,-4.903979357,158.7049748,43.49156514,17.76007498,6.79475164,37.83973758,16.186,0.252,0.11599999999999999,0.3,49.9,-1.0,5.0,1
NER,2002,39.1,2.0,43.9,2.4,0.3945794,-0.6402224,-0.8282536,-0.9945939,0.2195487,0.21322779999999997,-0.2041683,0.2621142,0.1686147,-0.6775939000000001,-0.1281258,0.228638,-0.706975742,178.0545148,42.39358006,16.98836594,6.590428345,39.56901111,16.255,0.263,0.124,0.307,51.1,-1.0,5.0,1
NER,2003,39.1,1.9,43.9,2.2,0.3311687,-0.5187884,-0.6711459,-0.9264554,0.2188741,0.22988809999999998,-0.1560306,0.22757249999999998,0.17232379999999997,-0.6144284999999999,0.042669599999999995,0.19361689999999998,1.486941309,215.95665730000005,39.98407213,17.12125984,6.3496062989999995,39.64724409,16.250999999999998,0.266,0.126,0.307,51.8,-1.0,5.0,1
NER,2004,39.1,1.8,44.0,2.1,0.3166145,-0.6407094,-0.6619204000000001,-0.8242223,0.203248,0.21332289999999998,-0.1902448,0.20136199999999999,0.1776915,-0.5826001999999999,-0.5061947,0.1896057,-3.5447736819999998,232.5855765,45.270337299999994,17.7662037,6.524884257,20.11638145,16.247,0.27399999999999997,0.13699999999999998,0.301,52.4,-1.0,6.0,1
NER,2005,39.1,1.7,44.0,1.8,0.31229840000000003,-0.7069025999999999,-0.772457,-0.717895,0.20268129999999998,0.2118897,-0.28356040000000005,0.2015794,0.1732842,-0.41146590000000005,-0.48836499999999994,0.16754960000000002,0.676101457,249.9279298,47.39546796,15.35957537,6.059425049,24.72846723,16.242,0.28300000000000003,0.14400000000000002,0.307,53.1,-1.0,6.0,1
NER,2006,38.5,1.7,43.3,1.9,0.286113,-0.590787,-0.7782805,-0.8477663000000001,0.1809593,0.22807870000000002,-0.3245527,0.1752567,0.13016,-0.49321390000000004,-0.2274929,0.1885724,1.913996332,257.8291528,45.9214679,11.26430247,5.382470876,42.88051738,16.238,0.289,0.149,0.31,53.8,-1.0,6.0,1
NER,2007,38.0,1.7,42.6,1.9,0.2663967,-0.5985431999999999,-0.7760658,-0.7518946999999999,0.1803142,0.23553110000000002,-0.3680814,0.17927420000000002,0.1277269,-0.5021631,-0.4584392,0.18707739999999998,-0.656284489,292.2197341,47.35441297,13.18101549,5.181970411,40.96804213,16.234,0.294,0.154,0.309,54.6,-1.0,6.0,1
NER,2008,37.6,1.8,42.0,2.0,0.2692516,-0.6682003000000001,-0.699199,-0.7201005,0.1707924,0.2234212,-0.44189409999999996,0.17839520000000003,0.1271109,-0.4236389,-0.6684191999999999,0.182402,5.524145661,352.7199749,53.65649333,13.84743692,4.880236824,43.39877595,16.229,0.303,0.162,0.317,55.4,-1.0,6.0,1
NER,2009,37.1,1.8,41.4,2.0,0.25238520000000003,-0.4786583,-0.6521963000000001,-0.6102810000000001,0.14610879999999998,0.1977682,-0.737895,0.17256660000000001,0.1288183,-0.48346409999999995,-1.1503299999999999,0.16583820000000002,-4.424091997,339.1436177,67.47834045,14.67161562,5.05521455,39.38968974,16.225,0.308,0.17,0.309,56.1,-1.0,-3.0,1
NER,2010,36.7,1.8,40.8,2.0,0.2493229,-0.48247109999999993,-0.6592781999999999,-0.661096,0.1429166,0.19823659999999999,-0.6669648,0.1683574,0.1259774,-0.5173832,-1.1607450000000001,0.1648871,4.277583547,347.34304069999996,71.2892562,15.61806334,4.763510376,40.89784251,16.221,0.318,0.18,0.316,56.8,-1.0,3.0,1
NER,2011,36.3,1.8,40.2,2.0,0.24933560000000002,-0.3902828,-0.6225510000000001,-0.6397219,0.1373884,0.1980856,-0.2467294,0.1609317,0.1256866,-0.5308044,-0.8780045,0.1643714,-1.605987439,374.4828645,68.68904535,15.94142997,4.759550795,38.31153694,16.215999999999998,0.325,0.18899999999999997,0.313,57.5,-1.0,6.0,1
NER,2012,36.2,1.9,40.1,2.1,0.2330371,-0.6476630999999999,-0.6826633000000001,-0.6417262,0.141968,0.1983621,-0.2846276,0.1545309,0.12339380000000001,-0.5946409,-1.148131,0.1831346,7.573047302000001,390.1199097,61.22804201,21.06920271,6.049470531,38.08173385,16.212,0.336,0.2,0.32299999999999995,58.2,-1.0,6.0,1
NER,2013,36.1,2.0,39.9,2.3,0.2382643,-0.6596034000000001,-0.7209283000000001,-0.6110696999999999,0.13877160000000002,0.1792334,-0.3062896,0.1573067,0.11735090000000001,-0.5633752,-1.321799,0.17839870000000002,1.2346376209999999,414.3886131,61.71623822,21.62802776,6.657752697,35.80097605,16.208,0.34,0.204,0.324,58.7,-1.0,6.0,1
NER,2014,36.0,2.1,39.8,2.3,0.2055897,-0.645744,-0.696187,-0.6868545,0.14845970000000003,0.19048520000000002,-0.19513699999999998,0.1528655,0.1273288,-0.7179123000000001,-1.17584,0.18220160000000002,3.4162472189999997,427.73722599999996,60.29589046,19.37615788,6.2969312010000005,36.70579346,16.219,0.345,0.207,0.33,59.2,-1.0,,1
NER,2015,,,,,0.21053850000000002,-0.5707142,-0.6546196,-0.6542467,0.149032,0.1825931,-0.20460599999999998,0.14938099999999999,0.1264259,-0.7289673000000001,-1.066546,0.1770902,0.36473733700000005,360.8533841,59.12386051,17.69988704,5.744660317,36.33233588,16.247,0.34700000000000003,0.20800000000000002,0.33,59.7,-1.0,,1
NER,2016,,,,,0.2161667,-0.6610765000000001,-0.6334934,-0.6442041000000001,0.16596660000000002,0.17848060000000002,-0.42279690000000003,0.15233870000000002,0.12440250000000001,-0.6713569,-1.103307,0.18102220000000002,0.952882045,362.13113230000005,48.70638658,16.97224783,5.941803202000001,38.78420862,16.29,0.35100000000000003,0.212,0.331,60.1,-1.0,,1
LSO,1996,54.3,3.0,63.2,2.6,0.4753152,0.0983566,-0.12419269999999999,0.0865449,0.32034819999999997,0.18761760000000002,-0.480029,0.340507,0.2614571,-0.289027,0.2323987,0.3586605,3.6484794160000003,489.1318193,,32.47911985,8.877780039,7.689283279,17.570999999999998,0.48700000000000004,0.429,0.493,55.4,-1.0,8.0,1
LSO,1998,53.8,3.2,62.7,2.5,0.4353236,0.19609939999999998,-0.0817896,0.040515800000000005,0.2807695,0.2545051,-0.4347247,0.2795054,0.2767113,-0.3731731,-0.1185535,0.2964702,0.039536082,464.80639249999996,,30.306907799999998,10.92299118,8.322992802,18.538,0.478,0.429,0.522,51.8,-1.0,0.0,1
LSO,2000,53.4,3.1,62.1,2.6,0.45564209999999994,0.1418615,-0.1310107,-0.0037387,0.2399946,0.26262220000000003,-0.3701273,0.27326409999999995,0.2353826,-0.3454552,0.09508589999999999,0.27627540000000006,3.2075212580000003,436.48835199999996,,35.16430785,13.62089707,7.827134815,19.548,0.467,0.45,0.517,48.4,-1.0,4.0,1
LSO,2002,52.9,3.1,61.5,2.4,0.4386366,0.08813589999999999,-0.0442861,-0.0931795,0.23373339999999998,0.25451860000000004,0.0386156,0.2660484,0.218621,-0.39028559999999995,-0.0473164,0.2806813,1.017150617,382.1901735,,38.70013563,24.55781584,6.395312832999999,20.596999999999998,0.45799999999999996,0.46,0.515,46.4,-1.0,8.0,1
LSO,2003,52.8,3.1,61.5,2.5,0.3504379,0.0923793,-0.0888197,-0.17064200000000002,0.2288488,0.27945690000000006,-0.0009924,0.25985990000000003,0.2082328,-0.4950117,0.0997436,0.2331976,5.154545799,573.6537676,,36.47028812,22.66208954,6.346886124,21.136999999999997,0.46,0.469,0.519,46.0,-1.0,8.0,1
LSO,2004,52.8,3.1,61.5,2.5,0.36571620000000005,-0.10698010000000002,-0.3514833,-0.0989184,0.21119659999999998,0.2506105,-0.15292550000000002,0.22143049999999997,0.2089529,-0.5752791,0.3576083,0.2256321,2.321405473,753.3807868,,34.66530775,23.02816959,5.984006756,21.689,0.46,0.47100000000000003,0.516,46.1,-1.0,8.0,1
LSO,2005,52.7,3.2,61.5,2.5,0.3861447,-0.12090450000000001,-0.13599129999999998,0.021686900000000002,0.2018279,0.23519020000000002,-0.20976979999999998,0.2269694,0.2046957,-0.6360288000000001,-0.0043662,0.1866335,3.9754411469999997,842.8130532,,33.77010711,19.98529,5.671130405,22.249000000000002,0.461,0.473,0.508,46.5,-1.0,8.0,1
LSO,2006,52.8,3.2,61.5,2.5,0.310158,-0.22295610000000002,-0.4562085999999999,0.0021441999999999998,0.1602897,0.1899909,0.1818884,0.1860538,0.1589942,-0.6707316,-0.1258665,0.2015823,4.553532324,904.6034022,,35.48131965,21.82409656,4.842764809,22.82,0.466,0.475,0.507,47.3,-1.0,8.0,1
LSO,2007,52.8,3.2,61.6,2.6,0.3027368,-0.2946635,-0.42587359999999996,-0.0688466,0.1578864,0.21043089999999998,0.0134804,0.1772987,0.14183310000000002,-0.6988299,-0.3906317,0.18530429999999998,4.992145147,863.7796314999999,161.7658503,39.24606213,22.00288815,5.284879346,23.304000000000002,0.473,0.48200000000000004,0.507,48.2,-1.0,8.0,1
LSO,2008,52.8,3.3,61.7,2.7,0.30474359999999995,-0.23132310000000003,-0.4009566,0.0497081,0.1524606,0.20740079999999997,-0.06622330000000001,0.1715995,0.1407479,-0.6459164000000001,-0.20592889999999997,0.1792866,6.7284145010000005,884.9626748,161.8937371,41.71960489,21.56151529,5.538015811,23.796,0.48,0.48,0.513,49.1,-1.0,8.0,1
LSO,2009,52.8,3.3,61.7,2.6,0.2845007,-0.2117993,-0.2942435,0.15591549999999998,0.1497366,0.20462679999999997,-0.0834326,0.17272179999999998,0.14424920000000002,-0.6248961999999999,0.3259916,0.17639470000000002,2.000214348,890.9963832999998,155.99947790000002,33.5859797,17.38356082,6.0397346370000005,24.293000000000003,0.489,0.498,0.508,50.0,-1.0,8.0,1
LSO,2010,52.8,3.4,61.8,2.7,0.2737861,-0.27731079999999997,-0.3121285,0.1685703,0.1482105,0.2115408,-0.1015297,0.1734795,0.1405201,-0.5963897,0.4567754,0.174617,5.78235195,1183.42153,142.0121906,30.49225734,12.6601234,5.178475025,24.798000000000002,0.493,0.49200000000000005,0.513,50.8,-1.0,8.0,1
LSO,2011,,,,,0.30069809999999997,-0.2519594,-0.3092911,0.151321,0.1451989,0.21335320000000002,-0.08924560000000001,0.1730015,0.1401542,-0.6056187,0.38394079999999997,0.1722009,6.463547166000001,1391.341435,138.5687304,31.37669889,12.03849964,5.150134531,25.31,0.498,0.498,0.512,51.5,-1.0,8.0,1
LSO,2012,,,,,0.24639819999999998,-0.24484770000000003,-0.37543990000000005,0.1214297,0.1460464,0.2081639,0.07233289999999999,0.17960379999999998,0.13662779999999997,-0.5237986,0.2741991,0.18833629999999998,5.40874062,1329.274971,138.983069,29.16188708,10.84682977,4.999448825,25.704,0.505,0.505,0.514,52.2,-1.0,8.0,1
LSO,2013,,,,,0.2524667,-0.20197520000000002,-0.41720039999999997,0.27559609999999995,0.1418951,0.1841105,0.1202671,0.17965920000000002,0.12739389999999998,-0.3541136,0.3380743,0.18374400000000002,1.16452773,1245.247919,124.89989399999999,28.04952986,10.61768622,5.925987937,26.101,0.505,0.499,0.513,52.7,-1.0,8.0,1
LSO,2014,,,,,0.21239940000000002,-0.20982329999999996,-0.5551813,0.1905199,0.1520486,0.1965624,0.1619705,0.1814564,0.13750739999999997,-0.41167349999999997,-0.332812,0.1896776,2.368877162,1279.4944460000002,117.9111987,30.87841167,11.98924327,5.621144939,26.502,0.509,0.502,0.512,53.3,-1.0,,1
LSO,2015,,,,,0.22159610000000002,-0.1739646,-0.6725309,0.0625368,0.15339470000000002,0.1918057,0.11469220000000001,0.17625710000000003,0.13632339999999998,-0.39624240000000005,-0.3084288,0.1831626,1.988855272,1219.177853,121.93932530000001,32.85754584,14.59116427,4.970629898,26.908,0.511,0.498,0.516,53.7,-1.0,,1
LSO,2016,,,,,0.22599229999999998,-0.1682908,-0.8018590999999999,-0.0225262,0.1724095,0.18669270000000002,0.033744800000000005,0.17481570000000002,0.1325148,-0.38758990000000004,-0.23646520000000001,0.1876504,2.384384302,1119.719758,123.64659750000001,32.96340752,15.69838108,5.868703946,27.316999999999997,0.516,0.502,0.52,54.2,-1.0,,1
